UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1178690400,2007-05-09T06:00:00Z,-33.45151,-70.68613,526,0,0,0,No Data,No Data
1178690404,2007-05-09T06:00:04Z,-33.45148,-70.68601,526,0.0116358,0,0,No Data,No Data
1178690407,2007-05-09T06:00:07Z,-33.45147,-70.68593,526,0.0191496,0,0,No Data,No Data
1178690421,2007-05-09T06:00:21Z,-33.45137,-70.68552,526,0.0588275,0,0,No Data,No Data
1178690435,2007-05-09T06:00:35Z,-33.45104,-70.685599,527,0.09631,0,0,No Data,No Data
1178690440,2007-05-09T06:00:40Z,-33.45091,-70.68564,527,0.1112752,0,0,No Data,No Data
1178690513,2007-05-09T06:01:53Z,-33.45082,-70.68781,525,0.3130923,0,0,No Data,No Data
1178690518,2007-05-09T06:01:58Z,-33.45082,-70.68796,525,0.3270255,0,0,No Data,No Data
1178690534,2007-05-09T06:02:14Z,-33.45086,-70.68845,525,0.3727583,0,0,No Data,No Data
1178690551,2007-05-09T06:02:31Z,-33.45096,-70.68895,523,0.4205183,0,0,No Data,No Data
1178690563,2007-05-09T06:02:43Z,-33.45104,-70.68929,523,0.4533322,0,0,No Data,No Data
1178690620,2007-05-09T06:03:40Z,-33.45134,-70.69094,519,0.6101946,0,0,No Data,No Data
1178690620,2007-05-09T06:03:40Z,-33.45134,-70.69096,519,0.6120523,0,0,No Data,No Data
1178690637,2007-05-09T06:03:57Z,-33.45144,-70.69146,520,0.659812,0,0,No Data,No Data
1178690640,2007-05-09T06:04:00Z,-33.45149,-70.6915,520,0.6665048,0,0,No Data,No Data
1178690641,2007-05-09T06:04:01Z,-33.45151,-70.69152,520,0.6694034,0,0,No Data,No Data
1178690648,2007-05-09T06:04:08Z,-33.4516,-70.691689,520,0.6881048,0,0,No Data,No Data
1178690649,2007-05-09T06:04:09Z,-33.45162,-70.69172,520,0.6917441,0,0,No Data,No Data
1178690649,2007-05-09T06:04:09Z,-33.45163,-70.69174,520,0.6939095,0,0,No Data,No Data
1178690651,2007-05-09T06:04:11Z,-33.45165,-70.69176,520,0.6968081,0,0,No Data,No Data
1178690653,2007-05-09T06:04:13Z,-33.4517,-70.6918,520,0.7035009,0,0,No Data,No Data
1178690658,2007-05-09T06:04:18Z,-33.45182,-70.69186,520,0.7179763,0,0,No Data,No Data
1178690662,2007-05-09T06:04:22Z,-33.45191,-70.69183,520,0.7283764,0,0,No Data,No Data
1178690686,2007-05-09T06:04:46Z,-33.45247,-70.691599,520,0.7942797,0,0,No Data,No Data
1178690739,2007-05-09T06:05:39Z,-33.45374,-70.69114,518,0.9419562,0,0,No Data,No Data
1178690742,2007-05-09T06:05:42Z,-33.45381,-70.69111,516,0.9502332,0,0,No Data,No Data
1178690752,2007-05-09T06:05:52Z,-33.45405,-70.69103,516,0.9779663,0,0,No Data,No Data
1178690754,2007-05-09T06:05:54Z,-33.45411,-70.69102,516,0.9847102,0,0,No Data,No Data
1178690797,2007-05-09T06:06:37Z,-33.45515,-70.69074,516,1.103378,0,0,No Data,No Data
1178690829,2007-05-09T06:07:09Z,-33.45593,-70.690479,518,1.19351,0,0,No Data,No Data
1178690834,2007-05-09T06:07:14Z,-33.45602,-70.69041,518,1.205404,0,0,No Data,No Data
1178690838,2007-05-09T06:07:18Z,-33.45611,-70.69036,519,1.216448,0,0,No Data,No Data
1178690846,2007-05-09T06:07:26Z,-33.4563,-70.69027,519,1.239192,0,0,No Data,No Data
1178690867,2007-05-09T06:07:47Z,-33.45681,-70.69008,519,1.298649,0,0,No Data,No Data
1178690881,2007-05-09T06:08:01Z,-33.45712,-70.68994,520,1.33553,0,0,No Data,No Data
1178690892,2007-05-09T06:08:12Z,-33.45737,-70.68974,520,1.368992,0,0,No Data,No Data
1178690894,2007-05-09T06:08:14Z,-33.4574,-70.68971,520,1.373343,0,0,No Data,No Data
1178690895,2007-05-09T06:08:15Z,-33.4574,-70.68969,520,1.375201,0,0,No Data,No Data
1178690895,2007-05-09T06:08:15Z,-33.45741,-70.68969,520,1.376318,0,0,No Data,No Data
1178690896,2007-05-09T06:08:16Z,-33.45741,-70.68968,520,1.377244,0,0,No Data,No Data
1178690914,2007-05-09T06:08:34Z,-33.45785,-70.68953,520,1.428172,0,0,No Data,No Data
1178690917,2007-05-09T06:08:37Z,-33.45793,-70.68949,517,1.437821,0,0,No Data,No Data
1178690919,2007-05-09T06:08:39Z,-33.45797,-70.68948,517,1.44237,0,0,No Data,No Data
1178690963,2007-05-09T06:09:23Z,-33.45902,-70.68915,517,1.563217,0,0,No Data,No Data
1178690966,2007-05-09T06:09:26Z,-33.4591,-70.68912,517,1.572549,0,0,No Data,No Data
1178690994,2007-05-09T06:09:54Z,-33.45977,-70.6889,519,1.649888,0,0,No Data,No Data
1178691000,2007-05-09T06:10:00Z,-33.45992,-70.68886,519,1.666996,0,0,No Data,No Data
1178691014,2007-05-09T06:10:14Z,-33.46025,-70.68875,519,1.705129,0,0,No Data,No Data
1178691058,2007-05-09T06:10:58Z,-33.46132,-70.68845,518,1.827467,0,0,No Data,No Data
1178691080,2007-05-09T06:11:20Z,-33.46188,-70.68835,518,1.890499,0,0,No Data,No Data
1178691101,2007-05-09T06:11:41Z,-33.46238,-70.68829,517,1.946442,0,0,No Data,No Data
1178691119,2007-05-09T06:11:59Z,-33.46283,-70.68825,517,1.996678,0,0,No Data,No Data
1178691141,2007-05-09T06:12:21Z,-33.46338,-70.68822,516,2.057973,0,0,No Data,No Data
1178691179,2007-05-09T06:12:59Z,-33.46433,-70.68822,515,2.163736,0,0,No Data,No Data
1178691243,2007-05-09T06:14:03Z,-33.46593,-70.68827,516,2.341923,0,0,No Data,No Data
1178691260,2007-05-09T06:14:20Z,-33.46635,-70.68827,517,2.388681,0,0,No Data,No Data
1178691279,2007-05-09T06:14:39Z,-33.46682,-70.68831,517,2.441138,0,0,No Data,No Data
1178691287,2007-05-09T06:14:47Z,-33.46703,-70.68832,515,2.464536,0,0,No Data,No Data
1178691295,2007-05-09T06:14:55Z,-33.46723,-70.68834,515,2.486879,0,0,No Data,No Data
1178691318,2007-05-09T06:15:18Z,-33.46779,-70.68834,515,2.549223,0,0,No Data,No Data
1178691356,2007-05-09T06:15:56Z,-33.46874,-70.68829,515,2.655088,0,0,No Data,No Data
1178691444,2007-05-09T06:17:24Z,-33.47095,-70.68825,516,2.901154,0,0,No Data,No Data
1178691501,2007-05-09T06:18:21Z,-33.47236,-70.68826,516,3.058131,0,0,No Data,No Data
1178691516,2007-05-09T06:18:36Z,-33.47273,-70.68822,516,3.09949,0,0,No Data,No Data
1178691527,2007-05-09T06:18:47Z,-33.473,-70.68816,518,3.130061,0,0,No Data,No Data
1178691536,2007-05-09T06:18:56Z,-33.47323,-70.68809,518,3.156479,0,0,No Data,No Data
1178691548,2007-05-09T06:19:08Z,-33.4735,-70.68798,518,3.188226,0,0,No Data,No Data
1178691558,2007-05-09T06:19:18Z,-33.47375,-70.68787,518,3.217874,0,0,No Data,No Data
1178691569,2007-05-09T06:19:29Z,-33.47399,-70.68772,516,3.248006,0,0,No Data,No Data
1178691571,2007-05-09T06:19:31Z,-33.47404,-70.6877,516,3.253875,0,0,No Data,No Data
1178691576,2007-05-09T06:19:36Z,-33.47416,-70.68764,516,3.26835,0,0,No Data,No Data
1178691591,2007-05-09T06:19:51Z,-33.47448,-70.68746,516,3.307702,0,0,No Data,No Data
1178691621,2007-05-09T06:20:21Z,-33.47519,-70.68709,516,3.393891,0,0,No Data,No Data
1178691624,2007-05-09T06:20:24Z,-33.47524,-70.68706,516,3.400115,0,0,No Data,No Data
1178691631,2007-05-09T06:20:31Z,-33.47541,-70.68697,516,3.420804,0,0,No Data,No Data
1178691643,2007-05-09T06:20:43Z,-33.47567,-70.6868,516,3.453775,0,0,No Data,No Data
1178691652,2007-05-09T06:20:52Z,-33.47585,-70.68667,516,3.47717,0,0,No Data,No Data
1178691665,2007-05-09T06:21:05Z,-33.47612,-70.68641,516,3.515725,0,0,No Data,No Data
1178691683,2007-05-09T06:21:23Z,-33.47649,-70.6861,517,3.565979,0,0,No Data,No Data
1178691692,2007-05-09T06:21:32Z,-33.47668,-70.68598,517,3.589887,0,0,No Data,No Data
1178691694,2007-05-09T06:21:34Z,-33.47672,-70.685959,517,3.594712,0,0,No Data,No Data
1178691700,2007-05-09T06:21:40Z,-33.47686,-70.68588,517,3.611938,0,0,No Data,No Data
1178691705,2007-05-09T06:21:45Z,-33.47697,-70.68584,517,3.624735,0,0,No Data,No Data
1178691706,2007-05-09T06:21:46Z,-33.47699,-70.68583,517,3.627147,0,0,No Data,No Data
1178691712,2007-05-09T06:21:52Z,-33.47715,-70.6858,518,3.645176,0,0,No Data,No Data
1178691719,2007-05-09T06:21:59Z,-33.47731,-70.68575,518,3.663584,0,0,No Data,No Data
1178691732,2007-05-09T06:22:12Z,-33.47763,-70.68567,518,3.699976,0,0,No Data,No Data
1178691738,2007-05-09T06:22:18Z,-33.47779,-70.68562,518,3.718384,0,0,No Data,No Data
1178691746,2007-05-09T06:22:26Z,-33.47798,-70.68558,517,3.73986,0,0,No Data,No Data
1178691772,2007-05-09T06:22:52Z,-33.47861,-70.685419,517,3.811554,0,0,No Data,No Data
1178691787,2007-05-09T06:23:07Z,-33.47899,-70.68538,520,3.854014,0,0,No Data,No Data
1178691796,2007-05-09T06:23:16Z,-33.47922,-70.68539,520,3.879636,0,0,No Data,No Data
1178691806,2007-05-09T06:23:26Z,-33.47946,-70.68543,520,3.906612,0,0,No Data,No Data
1178691815,2007-05-09T06:23:35Z,-33.47967,-70.68549,518,3.930646,0,0,No Data,No Data
1178691823,2007-05-09T06:23:43Z,-33.47987,-70.68556,518,3.953841,0,0,No Data,No Data
1178691918,2007-05-09T06:25:18Z,-33.48211,-70.68648,519,4.217445,0,0,No Data,No Data
1178691949,2007-05-09T06:25:49Z,-33.48285,-70.68675,518,4.303559,0,0,No Data,No Data
1178692004,2007-05-09T06:26:44Z,-33.48417,-70.687209,519,4.456595,0,0,No Data,No Data
1178692036,2007-05-09T06:27:16Z,-33.48492,-70.6875,518,4.544355,0,0,No Data,No Data
1178692040,2007-05-09T06:27:20Z,-33.48501,-70.68754,518,4.555041,0,0,No Data,No Data
1178692047,2007-05-09T06:27:27Z,-33.48518,-70.6876,518,4.57477,0,0,No Data,No Data
1178692082,2007-05-09T06:28:02Z,-33.48601,-70.687929,517,4.672121,0,0,No Data,No Data
1178692099,2007-05-09T06:28:19Z,-33.48641,-70.68811,520,4.719718,0,0,No Data,No Data
1178692171,2007-05-09T06:29:31Z,-33.48807,-70.68894,519,4.919949,0,0,No Data,No Data
1178692190,2007-05-09T06:29:50Z,-33.48851,-70.68913,519,4.972014,0,0,No Data,No Data
1178692388,2007-05-09T06:33:08Z,-33.49321,-70.69095,524,5.52187,0,0,No Data,No Data
1178692405,2007-05-09T06:33:25Z,-33.49362,-70.69112,524,5.570167,0,0,No Data,No Data
1178692585,2007-05-09T06:36:25Z,-33.49777,-70.69319,520,6.070559,0,0,No Data,No Data
1178692885,2007-05-09T06:41:25Z,-33.50472,-70.69654,525,6.904459,0,0,No Data,No Data
1178692969,2007-05-09T06:42:49Z,-33.50665,-70.6975,526,7.137072,0,0,No Data,No Data
1178693055,2007-05-09T06:44:15Z,-33.50864,-70.69846,527,7.375868,0,0,No Data,No Data
1178693066,2007-05-09T06:44:26Z,-33.50889,-70.69859,529,7.406204,0,0,No Data,No Data
1178693082,2007-05-09T06:44:42Z,-33.50927,-70.69877,528,7.451689,0,0,No Data,No Data
1178693090,2007-05-09T06:44:50Z,-33.50944,-70.69886,528,7.472377,0,0,No Data,No Data
1178693112,2007-05-09T06:45:12Z,-33.50994,-70.6991,527,7.532334,0,0,No Data,No Data
1178693132,2007-05-09T06:45:32Z,-33.51042,-70.69935,530,7.590593,0,0,No Data,No Data
1178693140,2007-05-09T06:45:40Z,-33.51059,-70.69942,530,7.610603,0,0,No Data,No Data
1178693144,2007-05-09T06:45:44Z,-33.51068,-70.69947,530,7.621645,0,0,No Data,No Data
1178693165,2007-05-09T06:46:05Z,-33.51117,-70.69971,525,7.68057,0,0,No Data,No Data
1178693173,2007-05-09T06:46:13Z,-33.51137,-70.6998,527,7.704352,0,0,No Data,No Data
1178693178,2007-05-09T06:46:18Z,-33.51147,-70.69986,527,7.7168,0,0,No Data,No Data
1178693180,2007-05-09T06:46:20Z,-33.51152,-70.699879,527,7.722668,0,0,No Data,No Data
1178693182,2007-05-09T06:46:22Z,-33.51156,-70.69991,527,7.727969,0,0,No Data,No Data
1178693208,2007-05-09T06:46:48Z,-33.51217,-70.70019,529,7.800683,0,0,No Data,No Data
1178693212,2007-05-09T06:46:52Z,-33.51225,-70.700239,529,7.810726,0,0,No Data,No Data
1178693216,2007-05-09T06:46:56Z,-33.51235,-70.70028,529,7.822491,0,0,No Data,No Data
1178693222,2007-05-09T06:47:02Z,-33.5125,-70.70036,529,7.840767,0,0,No Data,No Data
1178693239,2007-05-09T06:47:19Z,-33.51288,-70.70054,530,7.886252,0,0,No Data,No Data
1178693268,2007-05-09T06:47:48Z,-33.51355,-70.70088,530,7.967244,0,0,No Data,No Data
1178693286,2007-05-09T06:48:06Z,-33.51397,-70.70108,530,8.017553,0,0,No Data,No Data
1178693300,2007-05-09T06:48:20Z,-33.51429,-70.70126,527,8.056902,0,0,No Data,No Data
1178693317,2007-05-09T06:48:37Z,-33.51467,-70.70144,528,8.102387,0,0,No Data,No Data
1178693352,2007-05-09T06:49:12Z,-33.51549,-70.70186,530,8.201652,0,0,No Data,No Data
1178693367,2007-05-09T06:49:27Z,-33.51583,-70.70202,530,8.242313,0,0,No Data,No Data
1178693401,2007-05-09T06:50:01Z,-33.5166,-70.70241,530,8.335366,0,0,No Data,No Data
1178693425,2007-05-09T06:50:25Z,-33.51717,-70.70267,533,8.403258,0,0,No Data,No Data
1178693436,2007-05-09T06:50:36Z,-33.51741,-70.702789,533,8.432205,0,0,No Data,No Data
1178693438,2007-05-09T06:50:38Z,-33.51748,-70.70282,533,8.440513,0,0,No Data,No Data
1178693443,2007-05-09T06:50:43Z,-33.51759,-70.70286,530,8.45331,0,0,No Data,No Data
1178693454,2007-05-09T06:50:54Z,-33.51784,-70.702969,530,8.482956,0,0,No Data,No Data
1178693474,2007-05-09T06:51:14Z,-33.51831,-70.70316,534,8.538202,0,0,No Data,No Data
1178693486,2007-05-09T06:51:26Z,-33.51861,-70.70329,534,8.573714,0,0,No Data,No Data
1178693523,2007-05-09T06:52:03Z,-33.51948,-70.70363,535,8.675582,0,0,No Data,No Data
1178693675,2007-05-09T06:54:35Z,-33.52306,-70.70515,533,9.098372,0,0,No Data,No Data
1178693684,2007-05-09T06:54:44Z,-33.52328,-70.70523,533,9.123965,0,0,No Data,No Data
1178693693,2007-05-09T06:54:53Z,-33.52349,-70.70532,533,9.148791,0,0,No Data,No Data
1178693718,2007-05-09T06:55:18Z,-33.52408,-70.70551,531,9.216801,0,0,No Data,No Data
1178693734,2007-05-09T06:55:34Z,-33.52446,-70.705609,531,9.260112,0,0,No Data,No Data
1178693751,2007-05-09T06:55:51Z,-33.52489,-70.705699,536,9.308723,0,0,No Data,No Data
1178693768,2007-05-09T06:56:08Z,-33.52531,-70.70575,530,9.35572,0,0,No Data,No Data
1178693894,2007-05-09T06:58:14Z,-33.52846,-70.70596,534,9.706948,0,0,No Data,No Data
1178693913,2007-05-09T06:58:33Z,-33.52892,-70.70598,537,9.758193,0,0,No Data,No Data
1178693935,2007-05-09T06:58:55Z,-33.52947,-70.70603,537,9.8196,0,0,No Data,No Data
1178693970,2007-05-09T06:59:30Z,-33.53035,-70.706149,532,9.918201,0,0,No Data,No Data
1178693974,2007-05-09T06:59:34Z,-33.53045,-70.70617,537,9.929503,0,0,No Data,No Data
1178694010,2007-05-09T07:00:10Z,-33.53133,-70.7063,539,10.02821,0,0,No Data,No Data
1178694015,2007-05-09T07:00:15Z,-33.53145,-70.706329,539,10.04186,0,0,No Data,No Data
1178694033,2007-05-09T07:00:33Z,-33.5319,-70.70641,539,10.09252,0,0,No Data,No Data
1178694048,2007-05-09T07:00:48Z,-33.53226,-70.70649,536,10.13328,0,0,No Data,No Data
1178694111,2007-05-09T07:01:51Z,-33.53379,-70.70689,536,10.30761,0,0,No Data,No Data
1178694113,2007-05-09T07:01:53Z,-33.53384,-70.706909,536,10.31348,0,0,No Data,No Data
1178694136,2007-05-09T07:02:16Z,-33.53441,-70.70706,535,10.37847,0,0,No Data,No Data
1178694165,2007-05-09T07:02:45Z,-33.53511,-70.70726,534,10.45858,0,0,No Data,No Data
1178694203,2007-05-09T07:03:23Z,-33.53603,-70.70749,535,10.5632,0,0,No Data,No Data
1178694214,2007-05-09T07:03:34Z,-33.53631,-70.70757,538,10.59524,0,0,No Data,No Data
1178694255,2007-05-09T07:04:15Z,-33.5373,-70.70782,536,10.70787,0,0,No Data,No Data
1178694262,2007-05-09T07:04:22Z,-33.53748,-70.70786,536,10.72825,0,0,No Data,No Data
1178694291,2007-05-09T07:04:51Z,-33.53819,-70.70797,539,10.80795,0,0,No Data,No Data
1178694300,2007-05-09T07:05:00Z,-33.53841,-70.70801,539,10.83272,0,0,No Data,No Data
1178694330,2007-05-09T07:05:30Z,-33.53918,-70.70809,536,10.91876,0,0,No Data,No Data
1178694361,2007-05-09T07:06:01Z,-33.53993,-70.70813,541,11.00234,0,0,No Data,No Data
1178694415,2007-05-09T07:06:55Z,-33.54129,-70.70818,540,11.15382,0,0,No Data,No Data
1178694440,2007-05-09T07:07:20Z,-33.54191,-70.70819,540,11.22285,0,0,No Data,No Data
1178694455,2007-05-09T07:07:35Z,-33.54229,-70.708209,542,11.2652,0,0,No Data,No Data
1178694460,2007-05-09T07:07:40Z,-33.5424,-70.708209,542,11.27745,0,0,No Data,No Data
1178694548,2007-05-09T07:09:08Z,-33.54459,-70.70831,544,11.52144,0,0,No Data,No Data
1178694559,2007-05-09T07:09:19Z,-33.54487,-70.70831,544,11.55261,0,0,No Data,No Data
1178694591,2007-05-09T07:09:51Z,-33.54569,-70.70835,542,11.64398,0,0,No Data,No Data
1178694619,2007-05-09T07:10:19Z,-33.54638,-70.7084,545,11.72094,0,0,No Data,No Data
1178694636,2007-05-09T07:10:36Z,-33.54679,-70.70842,545,11.76662,0,0,No Data,No Data
1178694664,2007-05-09T07:11:04Z,-33.54749,-70.7085,546,11.8449,0,0,No Data,No Data
1178694807,2007-05-09T07:13:27Z,-33.55103,-70.70908,543,12.24266,0,0,No Data,No Data
1178694859,2007-05-09T07:14:19Z,-33.5523,-70.70932,543,12.38579,0,0,No Data,No Data
1178694898,2007-05-09T07:14:58Z,-33.55328,-70.70948,543,12.4959,0,0,No Data,No Data
1178694911,2007-05-09T07:15:11Z,-33.55359,-70.70954,543,12.53086,0,0,No Data,No Data
1178694953,2007-05-09T07:15:53Z,-33.55464,-70.70972,546,12.64894,0,0,No Data,No Data
1178694966,2007-05-09T07:16:06Z,-33.55494,-70.7098,546,12.68315,0,0,No Data,No Data
1178694971,2007-05-09T07:16:11Z,-33.55507,-70.70984,546,12.69809,0,0,No Data,No Data
1178694979,2007-05-09T07:16:19Z,-33.55525,-70.709909,546,12.71916,0,0,No Data,No Data
1178695016,2007-05-09T07:16:56Z,-33.55613,-70.7103,546,12.82363,0,0,No Data,No Data
1178695028,2007-05-09T07:17:08Z,-33.55641,-70.71041,544,12.85643,0,0,No Data,No Data
1178695040,2007-05-09T07:17:20Z,-33.5567,-70.71051,544,12.89002,0,0,No Data,No Data
1178695043,2007-05-09T07:17:23Z,-33.55677,-70.71053,544,12.89803,0,0,No Data,No Data
1178695064,2007-05-09T07:17:44Z,-33.55729,-70.71062,544,12.95652,0,0,No Data,No Data
1178695081,2007-05-09T07:18:01Z,-33.55771,-70.71063,544,13.00329,0,0,No Data,No Data
1178695092,2007-05-09T07:18:12Z,-33.55798,-70.71062,545,13.03336,0,0,No Data,No Data
1178695141,2007-05-09T07:19:01Z,-33.55921,-70.71054,547,13.1705,0,0,No Data,No Data
1178695156,2007-05-09T07:19:16Z,-33.55957,-70.71054,547,13.21058,0,0,No Data,No Data
1178695163,2007-05-09T07:19:23Z,-33.55975,-70.71055,547,13.23064,0,0,No Data,No Data
1178695185,2007-05-09T07:19:45Z,-33.5603,-70.71061,547,13.29212,0,0,No Data,No Data
1178695186,2007-05-09T07:19:46Z,-33.56033,-70.71061,547,13.29546,0,0,No Data,No Data
1178695201,2007-05-09T07:20:01Z,-33.56069,-70.71065,547,13.33571,0,0,No Data,No Data
1178695235,2007-05-09T07:20:35Z,-33.56153,-70.71078,548,13.43,0,0,No Data,No Data
1178695242,2007-05-09T07:20:42Z,-33.5617,-70.71082,548,13.44929,0,0,No Data,No Data
1178695314,2007-05-09T07:21:54Z,-33.5635,-70.71109,550,13.65124,0,0,No Data,No Data
1178695494,2007-05-09T07:24:54Z,-33.56793,-70.71183,548,14.14918,0,0,No Data,No Data
1178695548,2007-05-09T07:25:48Z,-33.56927,-70.71204,548,14.29963,0,0,No Data,No Data
1178695596,2007-05-09T07:26:36Z,-33.57047,-70.71227,546,14.43492,0,0,No Data,No Data
1178695810,2007-05-09T07:30:10Z,-33.57574,-70.71316,548,15.0274,0,0,No Data,No Data
1178695842,2007-05-09T07:30:42Z,-33.57653,-70.71328,550,15.11605,0,0,No Data,No Data
1178695941,2007-05-09T07:32:21Z,-33.579,-70.71362,552,15.39284,0,0,No Data,No Data
1178696020,2007-05-09T07:33:40Z,-33.58096,-70.71387,552,15.61227,0,0,No Data,No Data
1178696075,2007-05-09T07:34:35Z,-33.58233,-70.71389,553,15.7648,0,0,No Data,No Data
1178696117,2007-05-09T07:35:17Z,-33.58337,-70.71407,555,15.88178,0,0,No Data,No Data
1178696213,2007-05-09T07:36:53Z,-33.58573,-70.71444,556,16.14675,0,0,No Data,No Data
1178696291,2007-05-09T07:38:11Z,-33.58766,-70.71471,560,16.36307,0,0,No Data,No Data
1178696388,2007-05-09T07:39:48Z,-33.59007,-70.71499,556,16.63263,0,0,No Data,No Data
1178696480,2007-05-09T07:41:20Z,-33.59237,-70.7153,558,16.8903,0,0,No Data,No Data
1178696502,2007-05-09T07:41:42Z,-33.5929,-70.71536,557,16.94957,0,0,No Data,No Data
1178696521,2007-05-09T07:42:01Z,-33.59337,-70.71543,563,17.0023,0,0,No Data,No Data
1178696603,2007-05-09T07:43:23Z,-33.59541,-70.71566,558,17.23041,0,0,No Data,No Data
1178696620,2007-05-09T07:43:40Z,-33.59585,-70.71572,558,17.27971,0,0,No Data,No Data
1178696686,2007-05-09T07:44:46Z,-33.59747,-70.7159,559,17.46083,0,0,No Data,No Data
1178696702,2007-05-09T07:45:02Z,-33.59788,-70.71597,559,17.50693,0,0,No Data,No Data
1178696836,2007-05-09T07:47:16Z,-33.60119,-70.716399,561,17.87758,0,0,No Data,No Data
1178696860,2007-05-09T07:47:40Z,-33.60179,-70.71646,562,17.94462,0,0,No Data,No Data
1178696963,2007-05-09T07:49:23Z,-33.60434,-70.71678,563,18.23006,0,0,No Data,No Data
1178696996,2007-05-09T07:49:56Z,-33.60517,-70.71686,560,18.32276,0,0,No Data,No Data
1178697021,2007-05-09T07:50:21Z,-33.60579,-70.7169,560,18.39188,0,0,No Data,No Data
1178697047,2007-05-09T07:50:47Z,-33.60645,-70.71692,562,18.46538,0,0,No Data,No Data
1178697106,2007-05-09T07:51:46Z,-33.60792,-70.716849,559,18.62916,0,0,No Data,No Data
1178697108,2007-05-09T07:51:48Z,-33.60797,-70.716849,559,18.63473,0,0,No Data,No Data
1178697140,2007-05-09T07:52:20Z,-33.60875,-70.7168,558,18.72169,0,0,No Data,No Data
1178697177,2007-05-09T07:52:57Z,-33.60967,-70.7167,558,18.82453,0,0,No Data,No Data
1178697201,2007-05-09T07:53:21Z,-33.61027,-70.7166,558,18.89197,0,0,No Data,No Data
1178697297,2007-05-09T07:54:57Z,-33.61265,-70.71629,555,19.15849,0,0,No Data,No Data
1178697449,2007-05-09T07:57:29Z,-33.61642,-70.71572,559,19.58152,0,0,No Data,No Data
1178697502,2007-05-09T07:58:22Z,-33.61772,-70.71554,555,19.72721,0,0,No Data,No Data
1178697576,2007-05-09T07:59:36Z,-33.61956,-70.71526,553,19.93369,0,0,No Data,No Data
1178697718,2007-05-09T08:01:58Z,-33.62309,-70.71478,556,20.32919,0,0,No Data,No Data
1178697745,2007-05-09T08:02:25Z,-33.62375,-70.71467,555,20.40337,0,0,No Data,No Data
1178697938,2007-05-09T08:05:38Z,-33.62853,-70.713939,555,20.93981,0,0,No Data,No Data
1178697960,2007-05-09T08:06:00Z,-33.62908,-70.71387,558,21.00137,0,0,No Data,No Data
1178697974,2007-05-09T08:06:14Z,-33.62943,-70.71384,558,21.04043,0,0,No Data,No Data
1178697984,2007-05-09T08:06:24Z,-33.62967,-70.7138,560,21.06741,0,0,No Data,No Data
1178698017,2007-05-09T08:06:57Z,-33.63049,-70.71369,559,21.15927,0,0,No Data,No Data
1178698032,2007-05-09T08:07:12Z,-33.63086,-70.71362,563,21.20097,0,0,No Data,No Data
1178698208,2007-05-09T08:10:08Z,-33.63522,-70.712999,560,21.68976,0,0,No Data,No Data
1178698226,2007-05-09T08:10:26Z,-33.63565,-70.71293,561,21.73806,0,0,No Data,No Data
1178698275,2007-05-09T08:11:15Z,-33.63687,-70.71276,561,21.87479,0,0,No Data,No Data
1178698283,2007-05-09T08:11:23Z,-33.63708,-70.71272,562,21.89846,0,0,No Data,No Data
1178698307,2007-05-09T08:11:47Z,-33.63766,-70.71265,562,21.96336,0,0,No Data,No Data
1178698397,2007-05-09T08:13:17Z,-33.63989,-70.71231,564,22.21362,0,0,No Data,No Data
1178698412,2007-05-09T08:13:32Z,-33.64027,-70.712239,564,22.25642,0,0,No Data,No Data
1178698568,2007-05-09T08:16:08Z,-33.64414,-70.71168,564,22.69037,0,0,No Data,No Data
1178698569,2007-05-09T08:16:09Z,-33.64417,-70.71167,564,22.69384,0,0,No Data,No Data
1178698596,2007-05-09T08:16:36Z,-33.64484,-70.7116,564,22.76871,0,0,No Data,No Data
1178698616,2007-05-09T08:16:56Z,-33.64533,-70.71157,564,22.82333,0,0,No Data,No Data
1178698639,2007-05-09T08:17:19Z,-33.6459,-70.71158,564,22.88679,0,0,No Data,No Data
1178698660,2007-05-09T08:17:40Z,-33.64643,-70.71163,561,22.94598,0,0,No Data,No Data
1178698680,2007-05-09T08:18:00Z,-33.64691,-70.71171,561,22.99993,0,0,No Data,No Data
1178698701,2007-05-09T08:18:21Z,-33.64743,-70.71183,562,23.05888,0,0,No Data,No Data
1178698728,2007-05-09T08:18:48Z,-33.64808,-70.71205,563,23.13406,0,0,No Data,No Data
1178698761,2007-05-09T08:19:21Z,-33.64886,-70.71237,563,23.22582,0,0,No Data,No Data
1178698785,2007-05-09T08:19:45Z,-33.64941,-70.71263,563,23.29162,0,0,No Data,No Data
1178698900,2007-05-09T08:21:40Z,-33.65211,-70.71379,559,23.61085,0,0,No Data,No Data
1178698935,2007-05-09T08:22:15Z,-33.65293,-70.71413,560,23.70742,0,0,No Data,No Data
1178699110,2007-05-09T08:25:10Z,-33.65704,-70.71593,553,24.19444,0,0,No Data,No Data
1178699352,2007-05-09T08:29:12Z,-33.6627,-70.718459,550,24.86676,0,0,No Data,No Data
1178699405,2007-05-09T08:30:05Z,-33.66394,-70.71905,547,25.01527,0,0,No Data,No Data
1178699497,2007-05-09T08:31:37Z,-33.66608,-70.72002,545,25.2699,0,0,No Data,No Data
1178699588,2007-05-09T08:33:08Z,-33.66823,-70.72092,543,25.52337,0,0,No Data,No Data
1178699674,2007-05-09T08:34:34Z,-33.67027,-70.72174,542,25.76285,0,0,No Data,No Data
